id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes
OODQ_0288,অনুদান service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F06,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0289,সমাজসেবা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F07,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0290,সমাজসেবা নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F07,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0291,সমাজসেবা service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F07,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0292,ভাতা status বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F08,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0293,ভাতা status নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F08,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0294,ভাতা status service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F08,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0295,সহায়তার আবেদন বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F09,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0296,সহায়তার আবেদন নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F09,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0297,সহায়তার আবেদন service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F09,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0298,কল্যাণ কর্মসূচি বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F10,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0299,কল্যাণ কর্মসূচি নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F10,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0300,কল্যাণ কর্মসূচি service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F10,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0301,trade licence বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F01,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0302,trade licence নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F01,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0303,trade licence service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F01,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0304,company registration বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F02,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0305,company registration নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F02,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0306,company registration service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F02,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0307,import permit বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F03,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0308,import permit নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F03,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0309,import permit service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F03,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0310,export licence বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F04,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0311,export licence নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F04,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0312,export licence service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F04,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0313,factory licence বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F05,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0314,factory licence নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F05,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0315,factory licence service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F05,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0316,shop permit বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F06,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0317,shop permit নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F06,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0318,shop permit service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F06,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0319,business name বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F07,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0320,business name নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F07,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0321,business name service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F07,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0322,VAT registration বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F08,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0323,VAT registration নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F08,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0324,VAT registration service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F08,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0325,fire licence বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F09,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0326,fire licence নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F09,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0327,fire licence service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F09,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0328,commercial approval বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Formal,FALSE,,SYNTHETIC,OOD_BUSINESS_LICENCE_F10,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0329,commercial approval নিয়ে একটু help দরকার।,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Informal,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F10,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0330,commercial approval service er information kivabe janbo?,OOD,OOD_BUSINESS_LICENCE,Business Licence,OOD_BUSINESS_LICENCE,Business Licence,Low,Mixed,FALSE,,PARAPHRASED,OOD_BUSINESS_LICENCE_F10,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0331,holding tax বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F01,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0332,holding tax নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F01,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0333,holding tax service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F01,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0334,বাড়ির নকশা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F02,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0335,বাড়ির নকশা নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F02,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0336,বাড়ির নকশা service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F02,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0337,বর্জ্য সংগ্রহ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F03,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0338,বর্জ্য সংগ্রহ নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F03,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0339,বর্জ্য সংগ্রহ service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F03,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0340,রাস্তা মেরামত বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F04,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0341,রাস্তা মেরামত নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F04,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0342,রাস্তা মেরামত service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F04,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0343,street light বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F05,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0344,street light নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F05,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0345,street light service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F05,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0346,নগর অভিযোগ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F06,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0347,নগর অভিযোগ নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F06,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0348,নগর অভিযোগ service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F06,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0349,পার্কিং permit বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F07,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0350,পার্কিং permit নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F07,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0351,পার্কিং permit service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F07,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0352,বাজার lease বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F08,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0353,বাজার lease নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F08,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0354,বাজার lease service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F08,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0355,নির্মাণ অনুমতি বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F09,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0356,নির্মাণ অনুমতি নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F09,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0357,নির্মাণ অনুমতি service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F09,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0358,ward certificate বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Formal,FALSE,,SYNTHETIC,OOD_MUNICIPAL_F10,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0359,ward certificate নিয়ে একটু help দরকার।,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Informal,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F10,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0360,ward certificate service er information kivabe janbo?,OOD,OOD_MUNICIPAL,Municipal,OOD_MUNICIPAL,Municipal,Low,Mixed,FALSE,,PARAPHRASED,OOD_MUNICIPAL_F10,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
