id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes,review_priority,natural_query,service_context_clear,parent_label_correct,query_topic_correct,more_specific_leaf_available,neighbor_confusion_risk,language_style_correct,priority_correct,difficulty_correct,independent_seed,mutable_fact_safe,privacy_safe,retain_leaf,review_decision,review_notes
DLQ_0131,lost driving licence reissue korbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_LOST_REPLACEMENT,Lost Driving Licence Replacement,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LOST_REPLACEMENT_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0132,smart cardটা পথে হারিয়েছে—নতুন copy পাওয়ার application কোনটি?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_LOST_REPLACEMENT,Lost Driving Licence Replacement,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LOST_REPLACEMENT_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0133,নষ্ট ড্রাইভিং লাইসেন্সের replacement কীভাবে করব?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DAMAGED_REPLACEMENT,Damaged Driving Licence Replacement,Medium,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_DAMAGED_REPLACEMENT_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0134,"licence card ভেঙে গেছে, duplicate লাগবে।",DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DAMAGED_REPLACEMENT,Damaged Driving Licence Replacement,Medium,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_DAMAGED_REPLACEMENT_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0135,damaged driving licence replace korbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DAMAGED_REPLACEMENT,Damaged Driving Licence Replacement,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_DAMAGED_REPLACEMENT_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0136,smart card-এর লেখা পড়া যাচ্ছে না—usable copy পাওয়ার process কী?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DAMAGED_REPLACEMENT,Damaged Driving Licence Replacement,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_DAMAGED_REPLACEMENT_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0137,ড্রাইভিং লাইসেন্সে ভুল ব্যক্তিগত তথ্য কীভাবে সংশোধন করব?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_INFORMATION_CORRECTION,Driving Licence Information Correction,Medium,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_INFORMATION_CORRECTION_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0138,"licence-এ নামের spelling ভুল, update করতে চাই।",DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_INFORMATION_CORRECTION,Driving Licence Information Correction,Medium,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_INFORMATION_CORRECTION_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0139,driving licence information correction er process ki?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_INFORMATION_CORRECTION,Driving Licence Information Correction,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_INFORMATION_CORRECTION_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0140,existing card-এ জন্মতারিখ ভুল দেখাচ্ছে—official correction service কোনটি?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_INFORMATION_CORRECTION,Driving Licence Information Correction,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_INFORMATION_CORRECTION_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0141,ড্রাইভিং লাইসেন্সের ঠিকানা কীভাবে পরিবর্তন করব?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_ADDRESS_CHANGE,Driving Licence Address Change,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_ADDRESS_CHANGE_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0142,"বাসা বদলেছি, licence address update করতে চাই।",DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_ADDRESS_CHANGE,Driving Licence Address Change,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_ADDRESS_CHANGE_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0143,driving licence address change korbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_ADDRESS_CHANGE,Driving Licence Address Change,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_ADDRESS_CHANGE_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0144,existing smart card record-এ নতুন ঠিকানা যোগ করার application কোথায়?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_ADDRESS_CHANGE,Driving Licence Address Change,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_ADDRESS_CHANGE_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0145,বিদ্যমান লাইসেন্সে নতুন মোটরযান শ্রেণি কীভাবে যোগ করব?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE,Vehicle Class Addition or Change,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0146,licence-এ motorcycle class add করতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE,Vehicle Class Addition or Change,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0147,driving licence vehicle class change korbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE,Vehicle Class Addition or Change,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0148,আগের card-এ এক ধরনের vehicle আছে—আরেকটি category সংযোজনের process কী?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE,Vehicle Class Addition or Change,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_VEHICLE_CLASS_CHANGE_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0149,বিদ্যমান ড্রাইভিং লাইসেন্সের ধরন কীভাবে পরিবর্তন করব?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_TYPE_CHANGE,Professional/Non-Professional Licence Type Change,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_TYPE_CHANGE_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0150,non-professional থেকে professional type change করতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_TYPE_CHANGE,Professional/Non-Professional Licence Type Change,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_TYPE_CHANGE_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0151,licence type conversion process ta ki?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_TYPE_CHANGE,Professional/Non-Professional Licence Type Change,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_TYPE_CHANGE_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0152,existing licence-এর applicant category বদলানোর official application কোনটি?,DRIVING_LICENCE,DRIVING_LICENCE_CHANGES,Driving Licence Information and Class Changes,DRIVING_LICENCE_TYPE_CHANGE,Professional/Non-Professional Licence Type Change,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_TYPE_CHANGE_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0153,ড্রাইভিং লাইসেন্স সংক্রান্ত কী কী সেবা পাওয়া যায়?,DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_GENERAL_GUIDANCE,General Driving Licence Service Guidance,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_GENERAL_GUIDANCE_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0154,licence নিয়ে কোন কাজের জন্য কোন BRTA option ব্যবহার করব?,DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_GENERAL_GUIDANCE,General Driving Licence Service Guidance,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_GENERAL_GUIDANCE_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0155,driving licence services somporke general guidance chai.,DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_GENERAL_GUIDANCE,General Driving Licence Service Guidance,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_GENERAL_GUIDANCE_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0156,"learner, renewal আর duplicate-এর মধ্যে আমার প্রয়োজনের service কীভাবে চিনব?",DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_GENERAL_GUIDANCE,General Driving Licence Service Guidance,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_GENERAL_GUIDANCE_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0157,বিআরটিএ সার্ভিস পোর্টাল না খুললে কী করব?,DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_PORTAL_UNAVAILABLE,BRTA Service Portal Unavailable,Medium,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_PORTAL_UNAVAILABLE_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0158,BSP website load হচ্ছে না।,DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_PORTAL_UNAVAILABLE,BRTA Service Portal Unavailable,Medium,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_PORTAL_UNAVAILABLE_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0159,BRTA portal down dekhacche.,DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_PORTAL_UNAVAILABLE,BRTA Service Portal Unavailable,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_PORTAL_UNAVAILABLE_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0160,বিভিন্ন device দিয়ে চেষ্টা করেও service portal-এর কোনো page open হচ্ছে না।,DRIVING_LICENCE,DRIVING_LICENCE_GENERAL,General Driving Licence Information,DRIVING_LICENCE_PORTAL_UNAVAILABLE,BRTA Service Portal Unavailable,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_PORTAL_UNAVAILABLE_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
