id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes,review_priority,natural_query,passport_context_clear,parent_label_correct,query_topic_correct,more_specific_leaf_available,neighbor_confusion_risk,language_style_correct,priority_correct,difficulty_correct,independent_seed,mutable_fact_safe,privacy_safe,retain_leaf,review_decision,review_notes
PASSQ_0178,passport payment receipt print করতে চাই।,PASSPORT,PASSPORT_FEES_AND_PAYMENT,Passport Fees and Payment,PASSPORT_PAYMENT_RECEIPT,Passport Payment Receipt or Slip,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_PAYMENT_RECEIPT_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0179,passport fee payment slip kothay pabo?,PASSPORT,PASSPORT_FEES_AND_PAYMENT,Passport Fees and Payment,PASSPORT_PAYMENT_RECEIPT,Passport Payment Receipt or Slip,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_PAYMENT_RECEIPT_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0180,payment successful কিনা check না—proof of payment বা receipt দরকার।,PASSPORT,PASSPORT_FEES_AND_PAYMENT,Passport Fees and Payment,PASSPORT_PAYMENT_RECEIPT,Passport Payment Receipt or Slip,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_PAYMENT_RECEIPT_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0181,রেগুলার ও এক্সপ্রেস পাসপোর্ট সেবার ফি কত?,PASSPORT,PASSPORT_FEES_AND_PAYMENT,Passport Fees and Payment,PASSPORT_FEES_DELIVERY_CATEGORY,Passport Delivery Category Fee,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_FEES_DELIVERY_CATEGORY_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0182,express passport-এর fee কত হয়?,PASSPORT,PASSPORT_FEES_AND_PAYMENT,Passport Fees and Payment,PASSPORT_FEES_DELIVERY_CATEGORY,Passport Delivery Category Fee,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_FEES_DELIVERY_CATEGORY_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0183,regular ar express passport fee koto?,PASSPORT,PASSPORT_FEES_AND_PAYMENT,Passport Fees and Payment,PASSPORT_FEES_DELIVERY_CATEGORY,Passport Delivery Category Fee,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_FEES_DELIVERY_CATEGORY_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0184,delivery speed-এর difference না—specifically service category অনুযায়ী price জানতে চাই।,PASSPORT,PASSPORT_FEES_AND_PAYMENT,Passport Fees and Payment,PASSPORT_FEES_DELIVERY_CATEGORY,Passport Delivery Category Fee,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_FEES_DELIVERY_CATEGORY_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0185,আমার ই-পাসপোর্ট আবেদনের বর্তমান অবস্থা কীভাবে যাচাই করব?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_STATUS,Passport Application Status,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_STATUS_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0186,passport application এখন কোন stage-এ আছে দেখব কীভাবে?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_STATUS,Passport Application Status,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_STATUS_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0187,passport application er status check korbo kivabe?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_STATUS,Passport Application Status,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_STATUS_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0188,delay complaint না—শুধু current application stage বা approval state জানতে চাই।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_STATUS,Passport Application Status,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_STATUS_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0189,আমার ই-পাসপোর্ট আবেদন অস্বাভাবিকভাবে দেরি হচ্ছে; কী করব?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_DELAY,Passport Application Delay,Medium,Formal,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_DELAY_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
PASSQ_0190,passport application অনেকদিন ধরে same stage-এ stuck।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_DELAY,Passport Application Delay,Medium,Informal,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_DELAY_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
PASSQ_0191,"amar passport onekdin dhore pending, ki korbo?",PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_DELAY,Passport Application Delay,Medium,Mixed,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_DELAY_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
PASSQ_0192,status শুধু জানতে চাই না—application expected সময়ের চেয়ে অনেক বেশি delay হচ্ছে।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_APPLICATION_DELAY,Passport Application Delay,Medium,Mixed,FALSE,,SYNTHETIC,PASSPORT_APPLICATION_DELAY_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
PASSQ_0193,সাধারণভাবে ই-পাসপোর্ট প্রক্রিয়াকরণে কত সময় লাগে?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_PROCESSING_TIME,Passport Processing Time,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_PROCESSING_TIME_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0194,passport হতে normally কতদিন লাগে?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_PROCESSING_TIME,Passport Processing Time,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_PROCESSING_TIME_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0195,passport processing time normally koto?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_PROCESSING_TIME,Passport Processing Time,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_PROCESSING_TIME_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0196,আমার specific case delayed না—usual processing duration জানতে চাই।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_PROCESSING_TIME,Passport Processing Time,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_PROCESSING_TIME_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0197,"রেগুলার, এক্সপ্রেস ও অন্যান্য পাসপোর্ট processing category-এর পার্থক্য কী?",PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_CATEGORY,Passport Delivery or Processing Category,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_CATEGORY_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0198,passport-এর regular আর express service কীভাবে আলাদা?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_CATEGORY,Passport Delivery or Processing Category,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_CATEGORY_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0199,passport delivery category gulo ki ki?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_CATEGORY,Passport Delivery or Processing Category,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_CATEGORY_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0200,fee না—different processing or delivery option-এর service difference জানতে চাই।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_CATEGORY,Passport Delivery or Processing Category,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_CATEGORY_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0201,আমার পাসপোর্ট সংগ্রহের জন্য প্রস্তুত হয়েছে কি না কীভাবে জানব?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_READY_FOR_COLLECTION,Passport Ready for Collection,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_READY_FOR_COLLECTION_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0202,passport ready for collection হয়েছে কিনা কোথায় check করব?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_READY_FOR_COLLECTION,Passport Ready for Collection,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_READY_FOR_COLLECTION_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0203,amar passport collect korar jonno ready hoise kina kivabe janbo?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_READY_FOR_COLLECTION,Passport Ready for Collection,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_READY_FOR_COLLECTION_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0204,general status না—এখন passport pickup করার মতো ready হয়েছে কিনা জানতে চাই।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_READY_FOR_COLLECTION,Passport Ready for Collection,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_READY_FOR_COLLECTION_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0205,প্রস্তুত হওয়া পাসপোর্ট কীভাবে সংগ্রহ করব?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_COLLECTION,Passport Collection,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_COLLECTION_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0206,"passport ready হয়েছে, এখন কোথা থেকে collect করব?",PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_COLLECTION,Passport Collection,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_COLLECTION_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0207,ready passport collect korar process ki?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_COLLECTION,Passport Collection,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_COLLECTION_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0208,ready কিনা সেটা জানি—এখন physical collection procedure জানতে চাই।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_COLLECTION,Passport Collection,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_COLLECTION_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0209,পাসপোর্ট সংগ্রহের delivery slip হারিয়ে ফেলেছি; কী করব?,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_SLIP_LOST,Lost Passport Delivery Slip,Medium,Formal,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_SLIP_LOST_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0210,passport ready কিন্তু collection slip খুঁজে পাচ্ছি না।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_SLIP_LOST,Lost Passport Delivery Slip,Medium,Informal,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_SLIP_LOST_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0211,"passport delivery slip hariye geche, collect korbo kivabe?",PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_SLIP_LOST,Lost Passport Delivery Slip,Medium,Mixed,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_SLIP_LOST_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0212,passportটা হারায়নি এবং payment receipt-ও না—collection slipটাই missing।,PASSPORT,PASSPORT_STATUS_AND_DELIVERY,Passport Application Status and Delivery,PASSPORT_DELIVERY_SLIP_LOST,Lost Passport Delivery Slip,Medium,Mixed,FALSE,,SYNTHETIC,PASSPORT_DELIVERY_SLIP_LOST_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0213,ই-পাসপোর্ট কী এবং এটি সাধারণ পাসপোর্ট থেকে কীভাবে আলাদা?,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_EPASSPORT_INFORMATION,General e-Passport Information,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_GENERAL_EPASSPORT_INFORMATION_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0214,e-passport আসলে কী জিনিস?,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_EPASSPORT_INFORMATION,General e-Passport Information,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_GENERAL_EPASSPORT_INFORMATION_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0215,Bangladesh e-passport somporke general information chai.,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_EPASSPORT_INFORMATION,General e-Passport Information,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_GENERAL_EPASSPORT_INFORMATION_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0216,apply করার process না—শুধু e-Passport সম্পর্কে basic ধারণা জানতে চাই।,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_EPASSPORT_INFORMATION,General e-Passport Information,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_GENERAL_EPASSPORT_INFORMATION_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0217,আমার ক্ষেত্রে নতুন পাসপোর্ট আবেদন করব নাকি re-issue করব কীভাবে বুঝব?,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_NEW_VS_REISSUE,New Passport vs Re-Issue Guidance,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_GENERAL_NEW_VS_REISSUE_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0218,"আগে passport ছিল, এখন new নাকি reissue select করব?",PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_NEW_VS_REISSUE,New Passport vs Re-Issue Guidance,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_GENERAL_NEW_VS_REISSUE_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0219,new passport ar reissue er moddhe konta amar jonno?,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_NEW_VS_REISSUE,New Passport vs Re-Issue Guidance,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_GENERAL_NEW_VS_REISSUE_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,STANDARD,,,,,,,,,,,,,,,
PASSQ_0220,specific reissue reason বলছি না—আগে passport থাকলে কোন workflow choose করতে হয় জানতে চাই।,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_NEW_VS_REISSUE,New Passport vs Re-Issue Guidance,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_GENERAL_NEW_VS_REISSUE_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training.,BOUNDARY,,,,,,,,,,,,,,,
PASSQ_0221,পাসপোর্ট সংক্রান্ত কী কী ধরনের সেবা ও সহায়তা পাওয়া যায়?,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_SERVICE_GUIDANCE,General Passport Service Guidance,Low,Formal,FALSE,,SYNTHETIC,PASSPORT_GENERAL_SERVICE_GUIDANCE_F01,Easy,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
PASSQ_0222,passport নিয়ে কোন কোন বিষয়ে help পাওয়া যায়?,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_SERVICE_GUIDANCE,General Passport Service Guidance,Low,Informal,FALSE,,SYNTHETIC,PASSPORT_GENERAL_SERVICE_GUIDANCE_F02,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
PASSQ_0223,"passport service gulo ki ki, kothay theke start korbo?",PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_SERVICE_GUIDANCE,General Passport Service Guidance,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_GENERAL_SERVICE_GUIDANCE_F03,Medium,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
PASSQ_0224,specific application বা payment problem না—কোন passport service আমার প্রয়োজন বুঝতে guidance চাই।,PASSPORT,PASSPORT_GENERAL_INFORMATION,General Passport Information,PASSPORT_GENERAL_SERVICE_GUIDANCE,General Passport Service Guidance,Low,Mixed,FALSE,,SYNTHETIC,PASSPORT_GENERAL_SERVICE_GUIDANCE_F04,Hard,FALSE,Passport pilot v0.1 synthetic independent seed; human semantic review required before training. Mandatory pilot-review leaf.,MANDATORY,,,,,,,,,,,,,,,
